ticker,name,asset_type,exchange,sector,industry,theme,decision_bucket,decision_subtype,confidence,main_reason,primary_blocker,supporting_features,blocked_features,excluded_features,missing_data,next_action,next_best_action,data_readiness_score,readiness_score,data_confidence,analysis_score,decision_score,feature_summary,updated_at,Reason
VBIO,"Valion Bio, Inc. - Common stock",company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for VBIO.,Import staged price rows or refresh price provider for VBIO.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T14:55:23.044624+00:00,Missing usable price data.
VBNK,VersaBank - Common Shares,company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for VBNK.,Import staged price rows or refresh price provider for VBNK.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T14:55:23.044737+00:00,Missing usable price data.
VC,Visteon Corporation - Common Stock,company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for VC.,Import staged price rows or refresh price provider for VC.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T14:55:23.044852+00:00,Missing usable price data.
VCEL,Vericel Corporation - Common Stock,company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for VCEL.,Import staged price rows or refresh price provider for VCEL.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T14:55:23.044964+00:00,Missing usable price data.
VCIG,VCI Global Limited - Ordinary Share,company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for VCIG.,Import staged price rows or refresh price provider for VCIG.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T14:55:23.045078+00:00,Missing usable price data.
VCTR,"Victory Capital Holdings, Inc. - Common Stock",company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for VCTR.,Import staged price rows or refresh price provider for VCTR.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T14:55:23.045194+00:00,Missing usable price data.
VCYT,"Veracyte, Inc. - Common Stock",company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for VCYT.,Import staged price rows or refresh price provider for VCYT.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T14:55:23.045311+00:00,Missing usable price data.
VECO,Veeco Instruments Inc. - Common Stock,company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for VECO.,Import staged price rows or refresh price provider for VECO.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T14:55:23.045422+00:00,Missing usable price data.
VEEA,Veea Inc. - Common Stock,company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for VEEA.,Import staged price rows or refresh price provider for VEEA.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T14:55:23.045537+00:00,Missing usable price data.
VEEE,Twin Vee PowerCats Co. - Common Stock,company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for VEEE.,Import staged price rows or refresh price provider for VEEE.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T14:55:23.045649+00:00,Missing usable price data.
VEEV,Veeva Systems,company,,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for VEEV.,Import staged price rows or refresh price provider for VEEV.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T14:55:23.045759+00:00,Missing usable price data.
VELO,"Velo3D, Inc. - Common stock",company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for VELO.,Import staged price rows or refresh price provider for VELO.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T14:55:23.045872+00:00,Missing usable price data.
VERA,"Vera Therapeutics, Inc. - Class A Common Stock",company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for VERA.,Import staged price rows or refresh price provider for VERA.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T14:55:23.045987+00:00,Missing usable price data.
VERI,"Veritone, Inc. - Common Stock",company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for VERI.,Import staged price rows or refresh price provider for VERI.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T14:55:23.046097+00:00,Missing usable price data.
VERU,Veru Inc. - Common Stock,company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for VERU.,Import staged price rows or refresh price provider for VERU.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T14:55:23.046209+00:00,Missing usable price data.
VERX,"Vertex, Inc. - Class A Common Stock",company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for VERX.,Import staged price rows or refresh price provider for VERX.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T14:55:23.046320+00:00,Missing usable price data.
VFF,"Village Farms International, Inc. - Common Shares",company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for VFF.,Import staged price rows or refresh price provider for VFF.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T14:55:23.046432+00:00,Missing usable price data.
VFS,VinFast Auto Ltd. - Ordinary Shares,company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for VFS.,Import staged price rows or refresh price provider for VFS.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T14:55:23.046545+00:00,Missing usable price data.
VGAS,"Verde Clean Fuels, Inc. - Class A Common Stock",company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for VGAS.,Import staged price rows or refresh price provider for VGAS.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T14:55:23.046656+00:00,Missing usable price data.
VHC,VirnetX Holding Corp - Common Stock,company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for VHC.,Import staged price rows or refresh price provider for VHC.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T14:55:23.046768+00:00,Missing usable price data.
VHCP,Vine Hill Capital Investment Corp. II - Class A Ordinary Shares,company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for VHCP.,Import staged price rows or refresh price provider for VHCP.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T14:55:23.046884+00:00,Missing usable price data.
VHUB,"VenHub Global, Inc. - Common Stock",company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for VHUB.,Import staged price rows or refresh price provider for VHUB.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T14:55:23.046996+00:00,Missing usable price data.
VIAV,Viavi Solutions Inc. - Common Stock,company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for VIAV.,Import staged price rows or refresh price provider for VIAV.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T14:55:23.047109+00:00,Missing usable price data.
VICI,Vici Properties,company,,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for VICI.,Import staged price rows or refresh price provider for VICI.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T14:55:23.047219+00:00,Missing usable price data.
VICR,Vicor Corporation - Common Stock,company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for VICR.,Import staged price rows or refresh price provider for VICR.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T14:55:23.047333+00:00,Missing usable price data.
VINP,Vinci Compass Investments Ltd. - Class A Common Shares,company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for VINP.,Import staged price rows or refresh price provider for VINP.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T14:55:23.047446+00:00,Missing usable price data.
VIR,"Vir Biotechnology, Inc. - Common Stock",company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for VIR.,Import staged price rows or refresh price provider for VIR.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T14:55:23.047557+00:00,Missing usable price data.
VIRC,Virco Manufacturing Corporation - Common Stock,company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for VIRC.,Import staged price rows or refresh price provider for VIRC.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T14:55:23.047668+00:00,Missing usable price data.
VISN,"Vistance Networks, Inc.  - Common Stock",company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for VISN.,Import staged price rows or refresh price provider for VISN.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T14:55:23.047782+00:00,Missing usable price data.
VITL,"Vital Farms, Inc. - Common Stock",company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for VITL.,Import staged price rows or refresh price provider for VITL.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T14:55:23.047894+00:00,Missing usable price data.
VIVK,"Vivakor, Inc. - Common Stock",company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for VIVK.,Import staged price rows or refresh price provider for VIVK.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T14:55:23.048006+00:00,Missing usable price data.
VIVO,VivoPower PLC - Ordinary Shares,company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for VIVO.,Import staged price rows or refresh price provider for VIVO.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T14:55:23.048118+00:00,Missing usable price data.
VIVS,"VivoSim Labs, Inc. - Common Stock",company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for VIVS.,Import staged price rows or refresh price provider for VIVS.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T14:55:23.048229+00:00,Missing usable price data.
VKTX,"Viking Therapeutics, Inc. - Common Stock",company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for VKTX.,Import staged price rows or refresh price provider for VKTX.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T14:55:23.048339+00:00,Missing usable price data.
VLGEA,"Village Super Market, Inc. - Class A Common Stock",company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for VLGEA.,Import staged price rows or refresh price provider for VLGEA.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T14:55:23.048451+00:00,Missing usable price data.
VLO,Valero Energy,company,,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for VLO.,Import staged price rows or refresh price provider for VLO.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T14:55:23.048562+00:00,Missing usable price data.
